timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,SMA 20,SMA 10,EMA 20,EMA 10,Real Lower Band 20,Real Upper Band 20,Real Middle Band 20,MACD 20,MACD_Signal 20,MACD_Hist 20,RSI 20
2018-08-28,219.01,220.54,218.92,219.7,53.2882164783,22776766,0.0,1.0,51.2537,52.2933,51.0776,52.1864,48.8717,53.6357,51.2537,1.4714,1.4306,0.0408,75.8962
2018-08-29,220.15,223.49,219.41,222.98,54.0837802018,27254804,0.0,1.0,51.5228,52.6023,51.3639,52.5314,49.1385,53.907,51.5228,1.5317,1.4508,0.0809,78.2384
2018-08-30,223.25,228.26,222.4,225.03,54.581007529,48793824,0.0,1.0,51.7455,52.8863,51.6703,52.9041,49.1061,54.3849,51.7455,1.6011,1.4809,0.1202,79.546
2018-08-31,226.51,228.87,226.0,227.63,55.2116373098,43340134,0.0,1.0,51.9925,53.1301,52.0075,53.3236,49.0446,54.9405,51.9925,1.6875,1.5222,0.1653,81.0649
2018-09-04,228.41,229.18,226.63,228.36,55.3886987483,27390132,0.0,1.0,52.2354,53.443,52.3296,53.6991,49.0206,55.4502,52.2354,1.7502,1.5678,0.1824,81.4716
2018-09-05,228.99,229.67,225.1,226.87,55.0272993739,33332960,0.0,1.0,52.4838,53.7299,52.5865,53.9406,49.2129,55.7548,52.4838,1.7504,1.6043,0.1461,77.8781
2018-09-06,226.23,227.35,221.3,223.1,54.1128861917,34289976,0.0,1.0,52.6848,53.9252,52.7319,53.9719,49.5346,55.8351,52.6848,1.6578,1.615,0.0428,69.6911
2018-09-07,221.85,225.37,220.71,221.3,53.6762963434,37619810,0.0,1.0,52.8444,54.0661,52.8218,53.9182,49.8356,55.8531,52.8444,1.5315,1.5983,-0.0668,66.1938
2018-09-10,220.95,221.85,216.47,218.33,52.9559230938,39516453,0.0,1.0,52.9753,54.1187,52.8346,53.7432,50.1954,55.7553,52.9753,1.3576,1.5502,-0.1926,60.8869
2018-09-11,218.01,224.3,216.56,223.85,54.2947986285,35749049,0.0,1.0,53.157,54.2621,52.9736,53.8435,50.5352,55.7787,53.157,1.3127,1.5027,-0.19,66.19
2018-09-12,224.94,225.0,219.84,221.07,53.6205098628,49278740,0.0,1.0,53.2943,54.2953,53.0352,53.803,50.8861,55.7025,53.2943,1.2087,1.4439,-0.2351,61.7515
2018-09-13,223.52,228.35,222.57,226.41,54.9157264126,41706377,0.0,1.0,53.4904,54.3785,53.2143,54.0053,51.2292,55.7516,53.4904,1.2169,1.3985,-0.1816,66.3183
2018-09-14,225.75,226.84,222.52,223.84,54.2923731293,31999289,0.0,1.0,53.618,54.3496,53.317,54.0575,51.4816,55.7544,53.618,1.1596,1.3507,-0.1911,62.5357
2018-09-17,222.15,222.95,217.27,217.88,52.8467756318,37195133,0.0,1.0,53.6216,54.1131,53.2722,53.8373,51.4907,55.7525,53.6216,0.9863,1.2778,-0.2916,54.8927
2018-09-18,217.79,221.85,217.12,218.24,52.9340936014,31571712,0.0,1.0,53.6553,53.8677,53.24,53.6731,51.5914,55.7192,53.6553,0.8461,1.1915,-0.3453,55.2405
2018-09-19,218.5,219.62,215.3,218.37,52.9656250905,27123833,0.0,1.0,53.6957,53.6615,53.2139,53.5445,51.7209,55.6705,53.6957,0.7293,1.099,-0.3698,55.3713
2018-09-20,220.24,222.28,219.15,220.03,53.3682579505,26608794,0.0,1.0,53.7561,53.587,53.2286,53.5124,51.9026,55.6096,53.7561,0.6615,1.0115,-0.35,57.0582
2018-09-21,220.78,221.36,217.29,217.66,52.7934146503,96246748,0.0,1.0,53.7824,53.4987,53.1871,53.3817,52.0007,55.5641,53.7824,0.555,0.9202,-0.3652,53.9913
2018-09-24,216.82,221.26,216.63,220.79,53.5525958864,27693358,0.0,1.0,53.8386,53.5584,53.222,53.4128,52.1633,55.5138,53.8386,0.5258,0.8413,-0.3155,57.1901
2018-09-25,219.75,222.82,219.7,222.19,53.8921657684,24554379,0.0,1.0,53.8901,53.5182,53.2858,53.4999,52.276,55.5042,53.8901,0.524,0.7779,-0.2539,58.5471
2018-09-26,221.0,223.75,219.76,220.42,53.4628524176,23984706,0.0,1.0,53.8988,53.5024,53.3026,53.4932,52.296,55.5017,53.8988,0.4824,0.7188,-0.2364,56.1773
2018-09-27,223.82,226.44,223.54,224.95,54.5616035357,30181227,0.0,1.0,53.9227,53.467,53.4225,53.6875,52.2955,55.55,53.9227,0.5319,0.6814,-0.1495,60.4861
2018-09-28,224.79,225.84,224.02,225.74,54.7532179691,22929364,0.0,1.0,53.9313,53.5131,53.5493,53.8812,52.2885,55.5742,53.9313,0.58,0.6611,-0.0811,61.1867
2018-10-01,227.95,229.42,226.35,227.26,55.121893841,23600802,0.0,1.0,53.9269,53.7406,53.699,54.1068,52.2976,55.5561,53.9269,0.6404,0.657,-0.0166,62.5321
2018-10-02,227.25,230.0,226.63,229.28,55.6118446707,24788170,0.0,1.0,53.938,54.0083,53.8812,54.3804,52.2664,55.6096,53.938,0.7196,0.6695,0.0501,64.2649
2018-10-03,230.05,233.47,229.78,232.07,56.2885589355,28654799,0.0,1.0,54.0011,54.3406,54.1105,54.7274,52.0916,55.9106,54.0011,0.8273,0.7011,0.1263,66.5162
2018-10-04,230.78,232.35,226.73,227.99,55.2989552794,32042000,0.0,1.0,54.0604,54.5337,54.2237,54.8313,52.0688,56.052,54.0604,0.8234,0.7255,0.0979,60.6357
2018-10-05,227.96,228.41,220.58,224.29,54.4015205914,33580463,0.0,1.0,54.0966,54.6945,54.2406,54.7532,52.1079,56.0854,54.0966,0.7394,0.7283,0.0111,55.9168
2018-10-08,222.21,224.8,220.2,223.77,54.2753946352,29663923,0.0,1.0,54.1626,54.7668,54.2439,54.6663,52.2433,56.0819,54.1626,0.655,0.7136,-0.0586,55.2803
2018-10-09,223.64,227.27,222.25,226.87,55.0272993739,26891029,0.0,1.0,54.1992,54.8803,54.3185,54.7319,52.2436,56.1548,54.1992,0.6415,0.6992,-0.0577,58.2615
2018-10-10,225.46,226.35,216.05,216.36,52.4780997599,41990554,0.0,1.0,54.1421,54.7818,54.1433,54.3221,52.0596,56.2246,54.1421,0.4202,0.6434,-0.2232,47.0644
2018-10-11,214.52,219.5,212.32,214.45,52.0148294209,53124392,0.0,1.0,53.9971,54.5272,53.9405,53.9026,51.7525,56.2416,53.9971,0.2051,0.5557,-0.3507,45.3954
2018-10-12,220.42,222.88,216.84,222.11,53.8727617752,40337851,0.0,1.0,53.9761,54.4391,53.9341,53.8972,51.7351,56.2171,53.9761,0.1824,0.4811,-0.2987,52.5054
2018-10-15,221.16,221.83,217.27,217.36,52.7206496756,30791007,0.0,1.0,53.9698,54.199,53.8185,53.6833,51.7155,56.2241,53.9698,0.0707,0.399,-0.3283,48.3924
2018-10-16,218.93,222.99,216.76,222.15,53.8824637718,29183963,0.0,1.0,54.0172,54.0261,53.8246,53.7195,51.8127,56.2217,54.0172,0.075,0.3342,-0.2592,52.3543
2018-10-17,222.3,222.64,219.34,221.19,53.6496158527,22885397,0.0,1.0,54.0514,53.7622,53.8079,53.7068,51.8924,56.2104,54.0514,0.0589,0.2791,-0.2202,51.5199
2018-10-18,217.86,219.74,213.0,216.02,52.3956327886,32581315,0.0,1.0,54.0028,53.4718,53.6734,53.4684,51.743,56.2626,54.0028,-0.0543,0.2124,-0.2668,47.2509
2018-10-19,218.06,221.26,217.43,219.31,53.1936220112,33078726,0.0,1.0,54.0228,53.351,53.6277,53.4184,51.7994,56.2462,54.0228,-0.0788,0.1542,-0.233,50.0248
2018-10-22,219.79,223.36,218.94,220.65,53.5186388982,28792082,0.0,1.0,54.0211,53.2754,53.6174,53.4367,51.7962,56.246,54.0211,-0.0711,0.1091,-0.1803,51.1266
2018-10-23,215.83,223.25,214.7,222.73,54.0231427229,38767846,0.0,1.0,54.0276,53.1749,53.656,53.5433,51.8035,56.2517,54.0276,-0.0241,0.0825,-0.1066,52.8261
2018-10-24,222.6,224.23,214.54,215.09,52.170061367,40925163,0.0,1.0,53.963,53.1441,53.5145,53.2936,51.6058,56.3201,53.963,-0.1348,0.039,-0.1738,46.5656
2018-10-25,217.71,221.38,216.75,219.8,53.3124714699,29855768,0.0,1.0,53.9005,53.2739,53.4952,53.297,51.5439,56.2571,53.9005,-0.1288,0.0055,-0.1343,50.3816
2018-10-26,215.9,220.19,212.67,216.3,52.463546765,47258375,0.0,1.0,53.7861,53.133,53.397,53.1455,51.3842,56.1879,53.7861,-0.1904,-0.0337,-0.1567,47.7161
2018-10-29,219.19,219.69,206.09,212.24,51.4787941072,45935520,0.0,1.0,53.6039,53.0088,53.2143,52.8425,51.0852,56.1226,53.6039,-0.3151,-0.09,-0.2251,44.8207
2018-10-30,211.15,215.18,209.27,213.3,51.7358970179,36659990,0.0,1.0,53.4101,52.7941,53.0735,52.6413,50.9433,55.8769,53.4101,-0.3886,-0.1497,-0.2389,45.7258
2018-10-31,216.88,220.45,216.62,218.86,53.0844745491,38358933,0.0,1.0,53.2499,52.7376,53.0745,52.7219,51.1651,55.3347,53.2499,-0.3342,-0.1866,-0.1476,50.233
2018-11-01,219.05,222.36,216.81,222.22,53.8994422659,58323180,0.0,1.0,53.1799,52.888,53.1531,52.936,51.2901,55.0698,53.1799,-0.2228,-0.1938,-0.029,52.7301
2018-11-02,209.55,213.65,205.43,207.48,50.3242565085,91328654,0.0,1.0,52.9761,52.6011,52.8837,52.4611,50.7994,55.1527,52.9761,-0.4182,-0.2387,-0.1795,42.8107
2018-11-05,204.3,204.39,198.17,201.59,48.8956375051,66163669,0.0,1.0,52.7071,52.1388,52.5039,51.8128,49.9793,55.4348,52.7071,-0.6804,-0.3271,-0.3534,39.6716
2018-11-06,201.92,204.72,201.69,203.77,49.4243963213,31882881,0.0,1.0,52.4269,51.6789,52.2106,51.3786,49.5624,55.2914,52.4269,-0.836,-0.4288,-0.4071,41.3472
2018-11-07,205.97,210.06,204.13,209.95,50.9233548003,33424434,0.0,1.0,52.3492,51.5542,52.088,51.2958,49.411,55.2873,52.3492,-0.8287,-0.5088,-0.3199,45.8362
2018-11-08,209.98,210.12,206.75,208.49,50.7462933618,25362636,0.73,1.0,52.2858,51.2976,51.9602,51.1959,49.2678,55.3037,52.2858,-0.8277,-0.5726,-0.2551,45.4041
2018-11-09,205.55,206.01,202.25,204.47,49.7678286906,34365750,0.0,1.0,52.0805,51.028,51.7514,50.9362,48.9654,55.1956,52.0805,-0.8956,-0.6372,-0.2584,43.0438
2018-11-12,199.0,199.85,193.79,194.17,47.2608172194,51135518,0.0,1.0,51.8075,50.6062,51.3237,50.268,48.0699,55.5451,51.8075,-1.1385,-0.7375,-0.4011,37.7509
2018-11-13,191.63,197.18,191.45,192.23,46.7886228258,46882936,0.0,1.0,51.4528,50.1115,50.8918,49.6354,47.2524,55.6532,51.4528,-1.3535,-0.8607,-0.4929,36.8525
2018-11-14,193.9,194.48,185.93,186.8,45.466965322,60800957,0.0,1.0,51.0437,49.3498,50.3752,48.8775,46.2297,55.8577,51.0437,-1.612,-1.0109,-0.6011,34.4378
2018-11-15,188.39,191.97,186.9,191.41,46.5890355048,46478801,0.0,1.0,50.7534,48.6187,50.0146,48.4614,45.6113,55.8954,50.7534,-1.7066,-1.1501,-0.5566,38.0645
2018-11-16,190.5,194.97,189.46,193.53,47.1050417493,36928253,0.0,1.0,50.4489,48.2968,49.7375,48.2148,45.201,55.6969,50.4489,-1.7202,-1.2641,-0.4561,39.6798
2018-11-19,190.0,190.7,184.99,185.86,45.2381701004,41920872,0.0,1.0,50.0349,47.9311,49.309,47.6736,44.5212,55.5486,50.0349,-1.8601,-1.3833,-0.4768,36.0949
2018-11-20,178.37,181.47,175.51,176.98,43.0767854534,67825247,0.0,1.0,49.4876,47.2963,48.7154,46.8378,43.5122,55.463,49.4876,-2.1209,-1.5308,-0.5901,32.5148
2018-11-21,179.73,180.27,176.55,176.78,43.028105619,31124210,0.0,1.0,49.0305,46.5068,48.1738,46.1451,42.5671,55.4939,49.0305,-2.305,-1.6857,-0.6194,32.4385
2018-11-23,174.94,176.595,172.1,172.29,41.9352433369,23623972,0.0,1.0,48.4616,45.6257,47.5796,45.3797,41.6146,55.3087,48.4616,-2.5101,-1.8506,-0.6596,30.7347
2018-11-26,174.24,174.95,170.26,174.62,42.5023634076,44998520,0.0,1.0,47.9636,44.8991,47.0961,44.8565,40.9074,55.0197,47.9636,-2.597,-1.9999,-0.5972,32.6666
2018-11-27,171.51,174.77,170.88,174.24,42.4098717222,41387377,0.0,1.0,47.5101,44.414,46.6498,44.4117,40.2531,54.7671,47.5101,-2.6429,-2.1285,-0.5144,32.5109
2018-11-28,176.73,181.29,174.93,180.94,44.0406461744,46062539,0.0,1.0,47.1254,44.1392,46.4013,44.3442,39.9904,54.2604,47.1254,-2.5186,-2.2065,-0.3121,37.995
2018-11-29,182.66,182.8,177.7,179.55,43.7023213253,41769992,0.0,1.0,46.6563,43.9628,46.1443,44.2275,39.928,53.3845,46.6563,-2.4195,-2.2491,-0.1704,37.3325
2018-11-30,180.29,180.33,177.03,178.58,43.4662241285,39531549,0.0,1.0,46.1346,43.6505,45.8892,44.0891,40.1577,52.1115,46.1346,-2.3331,-2.2659,-0.0672,36.8604
2018-12-03,184.46,184.94,181.21,184.82,44.9850349616,40798002,0.0,1.0,45.8676,43.4385,45.8031,44.252,40.1939,51.5414,45.8676,-2.1177,-2.2362,0.1186,41.8407
2018-12-04,180.95,182.39,176.27,176.69,43.0061996935,41344282,0.0,1.0,45.5732,43.2153,45.5367,44.0255,39.9474,51.1989,45.5732,-2.0826,-2.2055,0.1229,37.7563
2018-12-06,171.76,174.78,170.42,174.72,42.5267033248,43098410,0.0,1.0,45.2283,43.1603,45.2501,43.753,39.7453,50.7112,45.2283,-2.0697,-2.1784,0.1087,36.8391
2018-12-07,173.49,174.49,168.3,168.49,41.0103264835,42281631,0.0,1.0,44.7326,42.9585,44.8463,43.2543,39.6188,49.8465,44.7326,-2.1569,-2.1741,0.0171,34.0827
2018-12-10,165.0,170.09,163.33,169.6,41.2804995643,62025994,0.0,1.0,44.2593,42.893,44.5067,42.8954,39.742,48.7767,44.2593,-2.1791,-2.1751,-0.0041,34.9949
2018-12-11,171.66,171.79,167.0,168.63,41.0444023675,47281665,0.0,1.0,43.8232,42.7472,44.1769,42.5589,39.868,47.7784,43.8232,-2.1905,-2.1782,-0.0124,34.555
2018-12-12,170.4,171.92,169.02,169.1,41.1587999784,35627674,0.0,1.0,43.5181,42.6221,43.8895,42.3043,39.7329,47.3032,43.5181,-2.1654,-2.1756,0.0102,34.9719
2018-12-13,170.49,172.57,169.55,170.95,41.6090884465,31897827,0.0,1.0,43.2591,42.379,43.6723,42.1779,39.7026,46.8156,43.2591,-2.0851,-2.1575,0.0724,36.6441
2018-12-14,169.0,169.08,165.28,165.48,40.2776949759,40703710,0.0,1.0,42.9996,42.0365,43.349,41.8324,39.3689,46.6304,42.9996,-2.1046,-2.1469,0.0423,33.9287
2018-12-17,165.45,168.35,162.73,163.94,39.902860251,44287922,0.0,1.0,42.6653,41.6802,43.0208,41.4816,39.1902,46.1404,42.6653,-2.1258,-2.1427,0.0169,33.1996
2018-12-18,165.38,167.53,164.39,166.07,40.4213004873,33841518,0.0,1.0,42.3311,41.2238,42.7732,41.2888,39.3825,45.2798,42.3311,-2.0769,-2.1295,0.0527,35.2261
2018-12-19,166.0,167.45,159.09,160.89,39.1604927766,49047297,0.0,1.0,42.0272,40.8392,42.4292,40.9018,39.0869,44.9676,42.0272,-2.1154,-2.1267,0.0113,32.6876
2018-12-20,160.4,162.11,155.3,156.83,38.1722921384,64772960,0.0,1.0,41.782,40.4038,42.0237,40.4056,38.4418,45.1222,41.782,-2.2003,-2.1414,-0.0589,30.8532
2018-12-21,156.86,158.16,149.63,150.73,36.6875571895,95744384,0.0,1.0,41.465,39.9715,41.5155,39.7296,37.5109,45.4191,41.465,-2.3603,-2.1852,-0.175,28.3381
2018-12-24,148.15,151.55,146.59,146.83,35.7383004188,37169232,0.0,1.0,41.1551,39.4173,40.9653,39.0039,36.4898,45.8205,41.1551,-2.5344,-2.255,-0.2793,26.8643
2018-12-26,148.3,157.23,146.72,157.17,38.2550478569,58582544,0.0,1.0,40.9428,39.1383,40.7072,38.8677,36.1569,45.7287,40.9428,-2.4411,-2.2923,-0.1489,36.1341
2018-12-27,155.84,156.77,150.07,156.15,38.0067807015,53117065,0.0,1.0,40.7226,38.8231,40.45,38.7112,35.8232,45.622,40.7226,-2.3601,-2.3058,-0.0542,35.6647
2018-12-28,157.5,158.52,154.55,156.23,38.0262526352,42291424,0.0,1.0,40.4219,38.4649,40.2192,38.5867,35.6371,45.2068,40.4219,-2.2681,-2.2983,0.0302,35.7337
2018-12-31,158.53,159.36,156.48,157.74,38.3937853849,35003466,0.0,1.0,40.1565,38.2765,40.0453,38.5516,35.5431,44.7699,40.1565,-2.1409,-2.2668,0.1259,37.0731
2019-01-02,154.89,158.85,154.23,157.92,38.4375972358,37039737,0.0,1.0,39.9051,38.1299,39.8922,38.5309,35.497,44.3131,39.9051,-2.0133,-2.2161,0.2028,37.2372
2019-01-03,143.98,145.72,142.0,142.19,34.6089282609,91312195,0.0,1.0,39.3862,37.5487,39.389,37.8178,35.0501,43.7224,39.3862,-2.1959,-2.212,0.0162,30.0314
2019-01-04,144.53,148.55,143.8,148.26,36.0863612347,58607070,0.0,1.0,39.0403,37.2413,39.0745,37.503,34.8117,43.2688,39.0403,-2.196,-2.2088,0.0129,35.1304
2019-01-07,148.7,148.83,145.9,147.93,36.006039508,54777764,0.0,1.0,38.7142,37.0247,38.7823,37.2308,34.6074,42.821,38.7142,-2.1775,-2.2026,0.0251,34.9845
2019-01-08,149.56,151.82,148.52,150.75,36.6924251729,41025314,0.0,1.0,38.4983,37.0252,38.5832,37.1329,34.4434,42.5533,38.4983,-2.0834,-2.1787,0.0953,37.3259
2019-01-09,151.29,154.53,149.63,153.31,37.3155270531,45099081,0.0,1.0,38.3001,37.1829,38.4625,37.1661,34.4249,42.1752,38.3001,-1.9362,-2.1302,0.194,39.4109
2019-01-10,152.5,153.97,150.86,153.8,37.4347926474,35780670,0.0,1.0,38.1196,37.1008,38.3646,37.215,34.4413,41.7979,38.1196,-1.7894,-2.0621,0.2727,39.8143
2019-01-11,152.88,153.7,151.51,152.29,37.0672598977,27023241,0.0,1.0,37.915,37.0069,38.2411,37.1881,34.4891,41.3409,37.915,-1.6832,-1.9863,0.3031,38.9726
2019-01-14,150.85,151.27,149.22,150.0,36.5098757939,32439186,0.0,1.0,37.6601,36.8553,38.0762,37.0648,34.6364,40.6837,37.6601,-1.6253,-1.9141,0.2888,37.7002
2019-01-15,150.27,153.39,150.05,153.07,37.2571112518,28710324,0.0,1.0,37.509,36.7416,37.9982,37.0998,34.7317,40.2863,37.509,-1.5019,-1.8317,0.3298,40.4441
2019-01-16,153.08,155.88,153.0,154.94,37.7122677034,30569706,0.0,1.0,37.3995,36.6691,37.971,37.2111,34.8446,39.9544,37.3995,-1.3517,-1.7357,0.384,42.0797
2019-01-17,154.2,157.66,153.26,155.86,37.9361949416,29821160,0.0,1.0,37.2752,37.0018,37.9676,37.343,35.108,39.4425,37.2752,-1.2008,-1.6287,0.4279,42.8919
2019-01-18,157.5,157.88,155.98,156.82,38.1698581467,33751023,0.0,1.0,37.2257,37.2101,37.9869,37.4933,35.1919,39.2595,37.2257,-1.0502,-1.513,0.4628,43.7582
2019-01-22,156.41,156.73,152.62,153.3,37.3130930614,30393970,0.0,1.0,37.1828,37.3408,37.9227,37.4605,35.1949,39.1706,37.1828,-0.9886,-1.4081,0.4195,41.338
2019-01-23,154.15,155.14,151.7,153.92,37.464000548,23130570,0.0,1.0,37.2216,37.418,37.879,37.4612,35.2437,39.1995,37.2216,-0.9171,-1.3099,0.3928,41.9334
2019-01-24,154.11,154.48,151.74,152.7,37.1670535582,25441549,0.0,1.0,37.293,37.4032,37.8112,37.4077,35.435,39.1511,37.293,-0.8742,-1.2228,0.3485,41.0699
2019-01-25,155.48,158.13,154.32,157.76,38.3986533683,33547893,0.0,1.0,37.3002,37.4995,37.8672,37.5879,35.4263,39.1741,37.3002,-0.7325,-1.1247,0.3922,45.9309
2019-01-28,155.79,156.33,153.66,156.3,38.0432905773,26192058,0.0,1.0,37.302,37.5971,37.884,37.6707,35.4253,39.1787,37.302,-0.6414,-1.0281,0.3866,44.8083
2019-01-29,156.25,158.13,154.11,154.68,37.6489839187,41587239,0.0,1.0,37.2832,37.7111,37.8616,37.6667,35.4285,39.1378,37.2832,-0.5942,-0.9413,0.3471,43.5647
2019-01-30,163.25,166.15,160.23,165.25,40.2217131663,61109780,0.0,1.0,37.3746,38.0075,38.0863,38.1313,35.164,39.5852,37.3746,-0.3452,-0.8221,0.4768,52.6001
2019-01-31,166.11,169.0,164.56,166.44,40.5113581809,40739649,0.0,1.0,37.4782,38.2874,38.3173,38.564,34.912,40.0445,37.4782,-0.1231,-0.6823,0.5592,53.4827
2019-02-01,166.96,168.98,165.93,166.52,40.5308301147,32668138,0.0,1.0,37.7743,38.5469,38.5281,38.9216,35.2342,40.3144,37.7743,0.0539,-0.5351,0.5889,53.5439
2019-02-04,167.41,171.66,167.28,171.25,41.6821081981,31495582,0.0,1.0,38.0541,38.8981,38.8285,39.4235,35.1176,40.9906,38.0541,0.2837,-0.3713,0.655,57.0606
2019-02-05,172.86,175.08,172.35,174.18,42.3952677719,36101628,0.0,1.0,38.3736,39.4063,39.1682,39.9638,35.0351,41.712,38.3736,0.5175,-0.1935,0.711,59.0804
2019-02-06,174.65,175.57,172.85,174.24,42.4098717222,28239591,0.0,1.0,38.6595,39.9009,39.4769,40.4086,34.9837,42.3352,38.6595,0.6959,-0.0156,0.7116,59.1218
2019-02-07,172.4,173.94,170.34,170.94,41.6066544548,31741690,0.0,1.0,38.874,40.3449,39.6798,40.6264,35.0395,42.7085,38.874,0.7637,0.1402,0.6235,55.8469
2019-02-08,168.99,170.66,168.42,170.41,41.6553342892,23819966,0.73,1.0,39.085,40.6705,39.8679,40.8135,35.128,43.042,39.085,0.812,0.2746,0.5374,56.0024
2019-02-11,171.05,171.21,169.25,169.43,41.415781284,20993425,0.0,1.0,39.3025,41.0078,40.0153,40.923,35.335,43.27,39.3025,0.8215,0.384,0.4375,54.9991
2019-02-12,170.1,171.0,169.7,170.89,41.7726663733,22283523,0.0,1.0,39.5656,41.4202,40.1827,41.0775,35.6766,43.4547,39.5656,0.848,0.4768,0.3712,56.2288
2019-02-13,171.39,172.48,169.92,170.18,41.5991126655,22490233,0.0,1.0,39.7827,41.5579,40.3176,41.1723,35.949,43.6164,39.7827,0.8453,0.5505,0.2948,55.4531
2019-02-14,169.71,171.26,169.38,170.8,41.7506666075,21835747,0.0,1.0,39.9846,41.6818,40.4541,41.2775,36.1831,43.7861,39.9846,0.8456,0.6095,0.2361,56.0109
2019-02-15,171.25,171.7,169.75,170.42,41.6577787076,24626814,0.0,1.0,40.1707,41.7945,40.5687,41.3466,36.4245,43.9169,40.1707,0.8288,0.6533,0.1754,55.5621
2019-02-19,169.71,171.44,169.49,170.93,41.782444047,18972826,0.0,1.0,40.3513,41.8046,40.6843,41.4259,36.6605,44.0421,40.3513,0.8161,0.6859,0.1302,56.0595
2019-02-20,171.19,173.32,170.99,172.03,42.0513300731,26114362,0.0,1.0,40.5882,41.7702,40.8145,41.5396,37.1055,44.071,40.5882,0.8184,0.7124,0.106,57.1486
2019-02-21,171.8,172.37,170.3,171.06,41.8142214864,17249670,0.0,1.0,40.8058,41.7106,40.9097,41.5895,37.5982,44.0133,40.8058,0.7919,0.7283,0.0636,55.8634
2019-02-22,171.58,173.0,171.38,172.97,42.2811054046,18913154,0.0,1.0,41.0615,41.778,41.0403,41.7153,38.2661,43.8569,41.0615,0.7993,0.7425,0.0568,57.8291
2019-02-25,174.16,175.87,173.95,174.23,42.5891021255,21873358,0.0,1.0,41.271,41.8714,41.1878,41.8741,38.685,43.857,41.271,0.8206,0.7581,0.0625,59.0942
2019-02-26,173.71,175.3,173.17,174.33,42.6135463097,17070211,0.0,1.0,41.4995,41.9912,41.3236,42.0086,39.3188,43.6802,41.4995,0.8299,0.7725,0.0574,59.1965
2019-02-27,173.21,175.0,172.73,174.87,42.7455449043,27835389,0.0,1.0,41.7543,42.0885,41.459,42.1426,40.3975,43.1111,41.7543,0.8383,0.7856,0.0526,59.7682
2019-02-28,174.32,174.91,172.92,173.15,42.3251049361,28215416,0.0,1.0,41.8595,42.1611,41.5415,42.1758,40.6797,43.0393,41.8595,0.8017,0.7889,0.0129,57.0864
2019-03-01,174.28,175.15,172.89,174.97,42.7699890885,25886167,0.0,1.0,41.9724,42.263,41.6585,42.2838,40.9032,43.0417,41.9724,0.7995,0.791,0.0085,59.1291
2019-03-04,175.69,177.75,173.97,175.85,42.9850979094,27436203,0.0,1.0,42.0951,42.3957,41.7848,42.4113,41.1611,43.0292,42.0951,0.8057,0.7939,0.0118,60.0958
2019-03-05,175.94,176.0,174.54,175.53,42.90687652,19737419,0.0,1.0,42.1564,42.5082,41.8917,42.5014,41.179,43.1337,42.1564,0.7952,0.7942,0.001,59.5566
2019-03-06,174.67,175.49,173.94,174.52,42.6599902596,20810384,0.0,1.0,42.1696,42.5691,41.9649,42.5302,41.1727,43.1665,42.1696,0.7582,0.787,-0.0288,57.8326
2019-03-07,173.87,174.44,172.02,172.5,42.1662177389,24796374,0.0,1.0,42.1574,42.6043,41.9841,42.4641,41.1666,43.1482,42.1574,0.6812,0.7658,-0.0846,54.5106
2019-03-08,170.32,173.07,169.5,172.91,42.2664388941,23999358,0.0,1.0,42.1904,42.6028,42.0109,42.4281,41.2318,43.1491,42.1904,0.6211,0.7369,-0.1158,55.0621
2019-03-11,175.49,179.12,175.35,178.9,43.7306455274,32011034,0.0,1.0,42.2942,42.7169,42.1747,42.6649,41.157,43.4313,42.2942,0.6837,0.7262,-0.0425,62.1239
2019-03-12,180.0,182.67,179.37,180.91,44.2219736298,32467584,0.0,1.0,42.4345,42.8778,42.3697,42.948,41.0916,43.7774,42.4345,0.7642,0.7338,0.0304,64.1157
2019-03-13,182.25,183.3,180.92,181.71,44.4175271033,31032524,0.0,1.0,42.5667,43.045,42.5647,43.2152,41.0072,44.1263,42.5667,0.8341,0.7539,0.0802,64.8893
2019-03-14,183.9,184.1,182.56,183.73,44.9112996241,23579508,0.0,1.0,42.7323,43.3036,42.7882,43.5236,40.9338,44.5309,42.7323,0.9188,0.7869,0.1319,66.792
2019-03-15,184.85,187.33,183.74,186.12,45.4955156264,39042912,0.0,1.0,42.9196,43.5762,43.0461,43.8821,40.8151,45.024,42.9196,1.0213,0.8338,0.1875,68.8916
2019-03-18,185.8,188.39,185.79,188.02,45.9599551261,26219832,0.0,1.0,43.1347,43.8736,43.3236,44.2599,40.7318,45.5376,43.1347,1.127,0.8924,0.2346,70.4548
2019-03-19,188.35,188.99,185.92,186.53,45.5957367816,31646369,0.0,1.0,43.3254,44.1425,43.54,44.5028,40.7809,45.8698,43.3254,1.1679,0.9475,0.2204,67.6487
2019-03-20,186.23,189.49,184.73,188.16,45.994176984,31035231,0.0,1.0,43.5225,44.4759,43.7737,44.774,40.7988,46.2462,43.5225,1.2184,1.0017,0.2167,69.0674
2019-03-21,190.02,196.33,189.81,195.09,47.6881589488,51034237,0.0,1.0,43.8162,45.0281,44.1465,45.3038,40.6602,46.9722,43.8162,1.3793,1.0772,0.3021,74.1421
2019-03-22,195.34,197.69,190.78,191.05,46.7006139073,42407666,0.0,1.0,44.0372,45.4716,44.3898,45.5578,40.7269,47.3474,44.0372,1.4108,1.1439,0.2669,67.3606
